Age,Gender,Gender_Encoded,Height,Weight,Status_Gizi
12.0,P,0,140.0,38.1,Overweight
9.0,L,1,129.8,30.0,Normal
7.0,L,1,119.0,19.4,Underweight
11.0,P,0,140.3,36.2,Overweight
11.0,L,1,143.3,37.6,Overweight
12.0,P,0,140.0,35.8,Overweight
9.0,L,1,128.8,32.4,Overweight
8.0,L,1,125.5,20.3,Underweight
7.0,L,1,115.9,18.7,Underweight
10.0,P,0,130.3,33.3,Overweight
10.0,L,1,133.4,29.6,Normal
7.0,L,1,119.9,22.0,Normal
12.0,P,0,142.7,35.6,Normal
12.0,L,1,146.9,45.1,Overweight
10.0,P,0,132.6,33.3,Overweight
12.0,P,0,146.4,34.7,Normal
8.0,L,1,122.0,22.5,Normal
9.0,L,1,127.8,30.7,Overweight
8.0,P,0,124.6,27.7,Normal
10.0,L,1,132.6,35.1,Overweight
12.0,L,1,144.7,41.0,Overweight
11.0,L,1,139.3,39.1,Overweight
8.0,L,1,122.9,20.7,Underweight
12.0,L,1,148.1,42.1,Overweight
11.0,P,0,143.9,36.6,Normal
10.0,P,0,133.9,35.2,Overweight
10.0,P,0,138.9,26.7,Underweight
11.0,P,0,143.3,40.2,Overweight
7.0,P,0,116.6,22.4,Normal
8.0,L,1,125.8,25.9,Normal
7.0,L,1,115.7,25.0,Overweight
8.0,P,0,122.5,23.5,Normal
7.0,P,0,113.0,18.1,Normal
11.0,P,0,138.1,35.3,Overweight
11.0,P,0,142.5,39.2,Overweight
9.0,L,1,131.5,31.4,Overweight
9.0,P,0,131.6,32.6,Overweight
8.0,P,0,120.8,24.9,Normal
11.0,P,0,140.6,33.5,Normal
8.0,P,0,124.0,28.3,Overweight
8.0,L,1,124.2,28.8,Overweight
6.0,L,1,114.3,20.1,Normal
11.0,L,1,136.1,35.9,Overweight
12.0,L,1,146.6,41.8,Overweight
9.0,L,1,127.3,23.0,Normal
9.0,L,1,130.3,22.0,Underweight
9.0,L,1,129.9,28.7,Normal
12.0,P,0,144.0,35.4,Normal
12.0,L,1,142.3,43.1,Overweight
6.0,L,1,110.4,19.4,Normal
7.0,L,1,121.9,23.4,Normal
11.0,P,0,139.8,39.0,Overweight
12.0,P,0,146.3,40.1,Overweight
11.0,P,0,145.5,37.9,Normal
10.0,P,0,132.0,28.1,Normal
11.0,L,1,139.1,38.5,Overweight
9.0,P,0,125.0,22.6,Normal
11.0,L,1,142.7,41.1,Overweight
12.0,L,1,149.2,37.5,Normal
6.0,P,0,117.2,17.7,Underweight
12.0,L,1,143.8,36.1,Normal
12.0,L,1,148.5,44.4,Overweight
6.0,L,1,114.4,17.4,Underweight
7.0,L,1,115.6,21.2,Normal
6.0,L,1,116.2,20.4,Normal
9.0,L,1,131.0,31.2,Overweight
9.0,P,0,126.3,27.3,Normal
6.0,P,0,115.3,20.0,Normal
12.0,L,1,148.4,38.8,Normal
11.0,L,1,140.6,33.0,Normal
7.0,P,0,114.7,20.7,Normal
10.0,L,1,135.2,34.0,Overweight
10.0,L,1,138.5,35.2,Overweight
11.0,L,1,137.5,36.0,Overweight
12.0,L,1,148.4,36.1,Normal
11.0,L,1,141.8,36.4,Overweight
11.0,L,1,140.6,39.8,Overweight
8.0,P,0,118.0,24.8,Normal
12.0,P,0,146.1,40.1,Overweight
11.0,L,1,139.9,36.9,Overweight
11.0,L,1,144.6,38.0,Overweight
8.0,L,1,124.3,23.2,Normal
11.0,P,0,143.4,36.4,Normal
9.0,L,1,127.2,27.6,Normal
11.0,L,1,143.4,36.3,Normal
6.0,P,0,114.0,20.2,Normal
8.0,P,0,119.8,21.2,Normal
11.0,P,0,140.8,34.2,Normal
6.0,P,0,112.9,18.5,Normal
9.0,P,0,128.3,23.4,Normal
9.0,P,0,129.3,28.9,Normal
11.0,P,0,139.9,32.4,Normal
10.0,L,1,132.4,27.7,Normal
12.0,L,1,147.8,40.1,Overweight
7.0,L,1,115.1,24.2,Overweight
12.0,P,0,145.2,37.7,Normal
9.0,L,1,129.8,30.9,Overweight
11.0,L,1,142.9,33.1,Normal
10.0,P,0,131.4,26.0,Normal
11.0,P,0,139.4,34.3,Normal
9.0,L,1,129.8,25.5,Normal
12.0,L,1,149.2,39.7,Normal
11.0,P,0,141.5,36.3,Overweight
11.0,P,0,144.9,38.0,Overweight
12.0,L,1,148.1,31.1,Normal
9.0,P,0,132.2,28.5,Normal
10.0,L,1,131.3,32.8,Overweight
7.0,P,0,115.9,21.4,Normal
8.0,P,0,120.9,23.5,Normal
10.0,P,0,134.0,27.4,Normal
7.0,P,0,116.6,20.7,Normal
6.0,P,0,116.2,20.9,Normal
9.0,L,1,130.5,27.0,Normal
12.0,P,0,144.6,38.5,Overweight
12.0,L,1,147.9,42.5,Overweight
12.0,L,1,147.1,36.0,Normal
11.0,P,0,139.7,34.9,Normal
10.0,L,1,133.9,28.8,Normal
8.0,P,0,123.6,22.9,Normal
8.0,P,0,126.2,24.7,Normal
6.0,P,0,114.4,21.8,Normal
7.0,P,0,116.7,23.0,Normal
10.0,P,0,137.9,34.2,Normal
12.0,P,0,141.3,34.3,Normal
10.0,L,1,136.2,29.2,Normal
11.0,P,0,142.0,33.9,Normal
12.0,L,1,147.9,41.2,Overweight
8.0,L,1,126.4,29.0,Overweight
9.0,L,1,127.7,31.0,Overweight
8.0,L,1,122.5,28.8,Overweight
10.0,P,0,132.6,36.7,Overweight
11.0,L,1,137.9,30.0,Normal
11.0,P,0,142.9,36.7,Normal
10.0,L,1,134.4,36.5,Overweight
9.0,P,0,128.1,31.0,Overweight
12.0,P,0,148.6,38.7,Normal
8.0,P,0,124.3,22.7,Normal
12.0,L,1,145.7,37.5,Normal
6.0,P,0,115.2,19.0,Normal
9.0,P,0,128.7,33.9,Overweight
6.0,P,0,110.9,21.3,Normal
11.0,L,1,143.0,43.0,Overweight
7.0,P,0,116.4,24.9,Overweight
11.0,P,0,145.2,34.2,Normal
9.0,L,1,130.0,25.2,Normal
8.0,P,0,123.0,20.3,Underweight
8.0,P,0,123.7,20.6,Underweight
11.0,P,0,140.3,31.2,Normal
11.0,P,0,144.0,36.0,Normal
6.0,P,0,113.2,21.2,Normal
12.0,P,0,152.0,30.3,Underweight
6.0,L,1,114.0,20.8,Normal
8.0,L,1,128.0,25.9,Normal
9.0,P,0,129.9,30.7,Overweight
7.0,L,1,115.2,18.7,Normal
12.0,P,0,147.7,40.5,Overweight
9.0,P,0,130.9,28.9,Normal
11.0,P,0,145.3,34.2,Normal
11.0,L,1,144.7,41.6,Overweight
8.0,L,1,127.1,29.0,Normal
6.0,L,1,110.1,19.6,Normal
9.0,L,1,130.7,30.1,Normal
8.0,P,0,119.3,27.4,Overweight
7.0,P,0,117.4,22.9,Normal
12.0,L,1,144.1,42.3,Overweight
7.0,L,1,118.0,23.7,Normal
12.0,P,0,146.5,44.3,Overweight
7.0,L,1,118.4,23.5,Normal
11.0,P,0,141.7,36.9,Overweight
10.0,L,1,134.2,26.1,Normal
10.0,P,0,134.5,34.0,Overweight
9.0,L,1,129.8,22.3,Underweight
9.0,L,1,130.3,34.0,Overweight
11.0,L,1,139.7,40.6,Overweight
9.0,P,0,124.4,32.5,Overweight
7.0,L,1,117.3,23.6,Normal
8.0,P,0,118.6,24.3,Normal
11.0,L,1,140.0,35.6,Overweight
9.0,P,0,126.7,22.3,Underweight
8.0,P,0,124.3,20.3,Underweight
10.0,L,1,131.2,29.0,Normal
12.0,P,0,143.8,40.0,Overweight
9.0,P,0,126.2,32.4,Overweight
12.0,L,1,143.9,39.7,Overweight
11.0,P,0,142.3,34.2,Normal
10.0,L,1,133.8,29.0,Normal
7.0,L,1,116.6,21.0,Normal
11.0,L,1,141.1,41.2,Overweight
6.0,L,1,112.4,21.8,Normal
11.0,L,1,141.8,36.2,Normal
7.0,L,1,115.8,24.3,Overweight
11.0,P,0,139.0,38.5,Overweight
12.0,L,1,142.3,37.3,Overweight
9.0,P,0,125.8,28.2,Normal
7.0,L,1,116.7,19.3,Normal
7.0,P,0,122.9,23.7,Normal
10.0,L,1,134.2,29.5,Normal
8.0,L,1,128.0,23.1,Normal
7.0,L,1,118.7,19.0,Underweight
10.0,L,1,134.9,30.0,Normal
8.0,P,0,126.3,27.7,Normal
9.0,P,0,133.0,29.0,Normal
12.0,P,0,142.3,40.6,Overweight
11.0,L,1,137.1,32.0,Normal
10.0,P,0,136.4,27.3,Normal
7.0,P,0,115.9,24.1,Normal
7.0,P,0,121.0,18.6,Underweight
6.0,L,1,113.7,19.8,Normal
11.0,P,0,143.8,35.7,Normal
8.0,L,1,124.7,28.6,Overweight
6.0,L,1,112.0,19.3,Normal
10.0,P,0,128.3,29.2,Normal
11.0,L,1,142.8,35.4,Normal
12.0,P,0,146.5,41.6,Overweight
11.0,L,1,141.2,32.7,Normal
7.0,L,1,117.3,22.2,Normal
11.0,P,0,140.1,40.1,Overweight
6.0,L,1,111.7,19.0,Normal
11.0,P,0,140.4,36.3,Overweight
6.0,P,0,114.3,20.0,Normal
9.0,L,1,128.6,28.4,Normal
6.0,L,1,114.2,18.9,Normal
10.0,L,1,134.8,31.3,Normal
9.0,P,0,123.4,25.5,Normal
6.0,P,0,113.5,19.4,Normal
9.0,L,1,129.1,26.2,Normal
9.0,P,0,126.7,29.4,Overweight
8.0,P,0,123.0,25.6,Normal
10.0,P,0,134.0,31.1,Normal
11.0,L,1,142.9,35.5,Normal
11.0,P,0,142.0,38.7,Overweight
10.0,L,1,133.8,29.9,Normal
11.0,P,0,142.4,36.3,Normal
8.0,L,1,125.9,22.5,Normal
11.0,L,1,140.5,33.9,Normal
9.0,L,1,125.7,32.8,Overweight
10.0,P,0,135.3,31.6,Normal
8.0,P,0,119.7,21.9,Normal
12.0,P,0,145.0,39.7,Overweight
11.0,P,0,143.0,36.5,Normal
9.0,L,1,125.7,28.6,Overweight
11.0,L,1,139.4,38.6,Overweight
11.0,L,1,141.3,39.5,Overweight
8.0,P,0,124.4,28.8,Overweight
6.0,L,1,115.3,20.0,Normal
10.0,P,0,134.9,26.6,Normal
11.0,P,0,142.9,33.8,Normal
12.0,L,1,145.0,39.7,Overweight
9.0,P,0,131.5,31.1,Normal
11.0,L,1,141.5,36.5,Overweight
7.0,P,0,116.5,20.9,Normal
10.0,P,0,134.1,38.0,Overweight
11.0,L,1,140.3,39.2,Overweight
6.0,P,0,111.1,18.3,Normal
9.0,L,1,133.0,26.4,Normal
12.0,L,1,146.1,38.0,Normal
9.0,L,1,132.4,23.3,Underweight
11.0,P,0,143.0,37.7,Overweight
10.0,L,1,133.9,31.0,Normal
6.0,P,0,113.5,20.4,Normal
9.0,L,1,128.6,27.5,Normal
9.0,P,0,132.2,31.5,Normal
9.0,P,0,129.1,22.9,Underweight
7.0,L,1,118.2,23.0,Normal
12.0,L,1,145.7,34.0,Normal
7.0,L,1,118.9,18.1,Underweight
10.0,L,1,137.8,28.8,Normal
12.0,L,1,148.9,38.4,Normal
8.0,L,1,121.1,21.1,Normal
7.0,P,0,123.0,19.8,Underweight
10.0,P,0,138.9,32.8,Normal
9.0,P,0,127.9,22.0,Underweight
7.0,P,0,115.8,18.6,Underweight
9.0,P,0,125.5,24.3,Normal
9.0,L,1,126.5,34.0,Overweight
7.0,P,0,122.6,20.3,Underweight
7.0,L,1,115.8,20.9,Normal
8.0,L,1,124.1,22.1,Normal
8.0,P,0,122.8,24.4,Normal
12.0,P,0,146.8,35.7,Normal
8.0,L,1,122.3,29.0,Overweight
8.0,P,0,120.4,24.5,Normal
11.0,L,1,136.0,37.0,Overweight
9.0,P,0,125.9,23.6,Normal
9.0,L,1,130.8,30.9,Overweight
12.0,L,1,145.6,38.4,Overweight
8.0,P,0,126.7,27.1,Normal
11.0,P,0,142.4,31.4,Normal
6.0,P,0,112.4,20.8,Normal
12.0,P,0,143.6,40.7,Overweight
8.0,L,1,123.2,25.4,Normal
12.0,L,1,142.2,37.2,Overweight
11.0,P,0,140.5,38.8,Overweight
8.0,P,0,125.7,26.1,Normal
11.0,P,0,141.6,35.5,Normal
9.0,P,0,129.8,29.3,Normal
11.0,P,0,143.6,36.6,Normal
12.0,P,0,148.4,36.1,Normal
10.0,P,0,131.7,31.2,Normal
10.0,L,1,137.0,26.5,Normal
7.0,L,1,115.6,24.1,Overweight
11.0,L,1,137.7,34.4,Overweight
9.0,P,0,125.8,33.3,Overweight
7.0,P,0,116.1,19.7,Normal
10.0,P,0,131.2,35.2,Overweight
9.0,L,1,130.7,28.4,Normal
9.0,P,0,123.0,24.6,Normal
8.0,L,1,118.0,21.0,Normal
9.0,P,0,128.2,26.0,Normal
9.0,L,1,127.8,29.2,Normal
12.0,L,1,144.6,38.9,Overweight
7.0,L,1,113.7,20.9,Normal
8.0,P,0,124.8,20.9,Underweight
11.0,P,0,135.0,32.0,Normal
11.0,L,1,141.2,39.3,Overweight
6.0,P,0,112.9,19.2,Normal
10.0,L,1,128.6,32.8,Overweight
9.0,L,1,126.8,24.9,Normal
6.0,P,0,112.6,18.8,Normal
9.0,P,0,123.0,30.0,Overweight
9.0,P,0,129.1,28.4,Normal
10.0,L,1,140.0,30.7,Normal
12.0,L,1,144.4,37.5,Normal
10.0,P,0,132.6,29.9,Normal
8.0,P,0,122.3,20.5,Underweight
7.0,L,1,114.6,25.0,Overweight
6.0,L,1,112.6,20.3,Normal
11.0,P,0,145.3,32.7,Normal
8.0,P,0,121.0,25.4,Normal
10.0,L,1,132.4,30.6,Normal
11.0,P,0,141.2,35.8,Normal
10.0,P,0,134.7,34.9,Overweight
11.0,P,0,140.9,40.2,Overweight
6.0,L,1,113.2,18.9,Normal
11.0,P,0,140.3,33.6,Normal
9.0,P,0,126.7,26.5,Normal
8.0,P,0,123.1,23.3,Normal
11.0,P,0,141.0,34.6,Normal
7.0,L,1,116.6,23.4,Normal
12.0,L,1,148.9,40.6,Overweight
6.0,L,1,114.6,21.1,Normal
8.0,L,1,120.4,20.7,Normal
10.0,L,1,132.2,31.5,Overweight
12.0,L,1,147.1,35.5,Normal
8.0,L,1,127.1,26.0,Normal
6.0,L,1,110.4,18.6,Normal
7.0,P,0,120.5,23.3,Normal
11.0,L,1,142.1,35.8,Normal
7.0,P,0,117.6,23.9,Normal
11.0,P,0,140.4,40.2,Overweight
11.0,P,0,141.2,32.5,Normal
7.0,P,0,118.3,20.8,Normal
7.0,L,1,119.8,20.5,Normal
7.0,L,1,119.9,19.0,Underweight
11.0,L,1,139.7,41.8,Overweight
6.0,P,0,114.2,19.4,Normal
8.0,L,1,126.8,24.0,Normal
12.0,P,0,149.3,41.6,Overweight
7.0,P,0,121.7,21.5,Normal
9.0,P,0,125.7,24.3,Normal
12.0,P,0,140.0,39.9,Overweight
10.0,P,0,132.8,30.3,Normal
8.0,P,0,119.5,23.5,Normal
11.0,P,0,139.5,34.4,Normal
7.0,L,1,120.4,23.1,Normal
7.0,P,0,118.5,21.1,Normal
11.0,L,1,144.1,38.3,Overweight
9.0,L,1,128.1,26.8,Normal
10.0,P,0,130.6,31.6,Overweight
10.0,P,0,139.2,25.7,Underweight
10.0,P,0,129.9,33.1,Overweight
11.0,P,0,141.6,37.0,Overweight
11.0,L,1,144.7,29.2,Underweight
12.0,L,1,144.1,37.8,Overweight
12.0,P,0,148.4,35.6,Normal
12.0,P,0,148.7,42.9,Overweight
7.0,L,1,113.9,18.5,Normal
8.0,L,1,123.5,23.2,Normal
10.0,P,0,128.1,36.0,Overweight
9.0,P,0,124.1,24.4,Normal
8.0,P,0,122.5,25.4,Normal
12.0,L,1,148.7,35.2,Normal
11.0,L,1,142.0,38.6,Overweight
7.0,L,1,115.5,23.0,Normal
6.0,L,1,114.2,20.8,Normal
7.0,L,1,116.3,21.3,Normal
12.0,L,1,147.3,41.7,Overweight
12.0,L,1,149.4,41.9,Overweight
12.0,L,1,148.7,37.5,Normal
9.0,L,1,123.6,32.8,Overweight
8.0,L,1,120.2,22.2,Normal
6.0,P,0,113.8,17.9,Underweight
8.0,L,1,125.1,22.8,Normal
12.0,P,0,146.8,38.1,Normal
8.0,L,1,124.8,23.0,Normal
12.0,L,1,142.0,37.6,Overweight
12.0,P,0,150.4,38.8,Normal
6.0,L,1,117.8,18.1,Underweight
12.0,P,0,142.8,40.7,Overweight
9.0,L,1,128.4,23.2,Normal
9.0,L,1,127.3,27.5,Normal
8.0,L,1,122.3,21.2,Normal
7.0,P,0,115.7,22.4,Normal
6.0,P,0,115.3,19.7,Normal
9.0,L,1,129.5,31.9,Overweight
7.0,P,0,115.1,23.4,Normal
10.0,L,1,130.7,25.0,Normal
9.0,L,1,127.1,27.5,Normal
11.0,L,1,139.3,34.2,Normal
11.0,L,1,145.1,36.8,Normal
11.0,L,1,135.4,35.5,Overweight
8.0,P,0,127.9,23.4,Normal
11.0,L,1,141.5,37.9,Overweight
6.0,L,1,114.0,17.6,Underweight
9.0,P,0,128.1,25.4,Normal
6.0,L,1,118.0,20.6,Normal
9.0,P,0,133.0,25.1,Normal
12.0,L,1,142.5,38.5,Overweight
10.0,P,0,134.8,29.9,Normal
7.0,P,0,113.0,21.1,Normal
8.0,P,0,127.1,20.9,Underweight
11.0,L,1,140.8,42.2,Overweight
9.0,P,0,123.0,30.3,Overweight
6.0,L,1,117.5,20.0,Normal
9.0,L,1,129.4,30.3,Overweight
11.0,P,0,136.7,37.1,Overweight
12.0,P,0,146.5,39.9,Overweight
12.0,P,0,146.3,39.1,Overweight
11.0,P,0,142.0,33.3,Normal
10.0,L,1,133.2,35.6,Overweight
9.0,L,1,123.9,27.0,Normal
7.0,L,1,116.0,20.5,Normal
10.0,L,1,133.9,32.3,Overweight
8.0,P,0,126.3,23.3,Normal
6.0,L,1,117.1,21.8,Normal
9.0,P,0,127.3,27.9,Normal
11.0,L,1,135.6,31.0,Normal
9.0,L,1,129.5,31.0,Overweight
8.0,P,0,124.4,29.0,Overweight
12.0,P,0,141.6,43.1,Overweight
11.0,P,0,139.2,38.9,Overweight
9.0,P,0,127.1,31.1,Overweight
7.0,L,1,116.4,23.0,Normal
11.0,P,0,138.4,36.6,Overweight
11.0,L,1,140.0,35.7,Overweight
6.0,L,1,116.1,21.9,Normal
10.0,L,1,133.2,28.6,Normal
11.0,P,0,138.1,38.6,Overweight
11.0,P,0,144.6,35.0,Normal
6.0,L,1,116.5,17.7,Underweight
6.0,L,1,117.1,21.3,Normal
9.0,L,1,127.2,28.7,Normal
8.0,L,1,123.1,21.1,Underweight
7.0,P,0,114.8,22.0,Normal
10.0,P,0,137.9,27.5,Normal
8.0,L,1,120.3,21.3,Normal
10.0,P,0,133.5,25.4,Normal
11.0,P,0,142.5,33.2,Normal
6.0,P,0,110.8,19.8,Normal
11.0,P,0,139.2,35.6,Overweight
8.0,P,0,125.4,25.9,Normal
6.0,P,0,115.3,18.6,Underweight
10.0,L,1,128.0,32.0,Overweight
9.0,P,0,133.0,27.5,Normal
8.0,P,0,118.6,25.4,Overweight
12.0,P,0,148.0,34.8,Normal
11.0,P,0,140.8,30.9,Normal
8.0,L,1,125.5,29.0,Overweight
8.0,P,0,119.2,23.1,Normal
11.0,L,1,141.4,37.1,Overweight
9.0,L,1,128.6,25.1,Normal
10.0,L,1,133.8,32.4,Overweight
10.0,L,1,131.0,26.7,Normal
12.0,P,0,142.7,35.3,Normal
8.0,P,0,127.6,21.2,Underweight
12.0,P,0,142.7,45.7,Obesity
11.0,P,0,140.2,37.8,Overweight
10.0,P,0,135.9,29.4,Normal
12.0,L,1,147.0,43.0,Overweight
10.0,P,0,131.9,31.4,Overweight
10.0,P,0,139.3,38.0,Overweight
11.0,P,0,140.4,41.0,Overweight
12.0,L,1,142.8,38.6,Overweight
9.0,P,0,125.7,26.8,Normal
10.0,L,1,133.3,33.9,Overweight
12.0,L,1,147.1,38.1,Normal
6.0,L,1,115.4,19.2,Normal
12.0,L,1,149.6,42.4,Overweight
11.0,P,0,143.0,37.0,Overweight
9.0,L,1,132.7,32.8,Overweight
11.0,L,1,135.9,35.5,Overweight
9.0,P,0,131.7,28.0,Normal
11.0,P,0,142.0,32.8,Normal
11.0,P,0,140.5,32.9,Normal
10.0,L,1,129.0,34.2,Overweight
11.0,P,0,141.4,37.9,Overweight
9.0,P,0,126.5,28.8,Overweight
7.0,L,1,118.6,19.3,Underweight
12.0,P,0,147.4,44.9,Overweight
10.0,P,0,134.1,35.1,Overweight
11.0,P,0,144.9,31.6,Normal
8.0,L,1,121.3,21.5,Normal
11.0,L,1,139.5,33.7,Normal
9.0,P,0,131.0,29.4,Normal
8.0,P,0,123.6,23.8,Normal
10.0,L,1,133.6,33.7,Overweight
11.0,L,1,138.5,41.2,Overweight
11.0,L,1,140.9,33.4,Normal
8.0,P,0,126.1,26.2,Normal
6.0,L,1,112.7,18.3,Normal
11.0,P,0,139.2,34.2,Normal
12.0,P,0,146.0,37.8,Normal
10.0,P,0,133.2,30.0,Normal
10.0,L,1,139.6,28.1,Normal
12.0,P,0,146.4,41.7,Overweight
10.0,L,1,135.5,34.3,Overweight
10.0,P,0,137.9,35.0,Overweight
8.0,P,0,124.4,24.8,Normal
7.0,L,1,119.1,22.8,Normal
10.0,L,1,137.1,30.5,Normal
11.0,L,1,139.5,32.6,Normal
9.0,L,1,128.3,29.9,Overweight
6.0,L,1,112.3,17.9,Normal
11.0,L,1,140.6,35.0,Normal
6.0,L,1,110.0,21.3,Normal
9.0,P,0,128.6,23.3,Normal
6.0,P,0,114.6,18.4,Normal
9.0,P,0,129.7,29.1,Normal
11.0,L,1,140.7,34.4,Normal
7.0,L,1,120.6,21.2,Normal
10.0,L,1,136.8,32.3,Normal
11.0,P,0,139.2,33.7,Normal
9.0,L,1,127.6,32.1,Overweight
10.0,L,1,134.2,27.5,Normal
11.0,P,0,138.5,33.0,Normal
8.0,P,0,124.0,26.9,Normal
8.0,L,1,123.6,21.4,Underweight
10.0,P,0,134.6,34.1,Overweight
10.0,L,1,132.8,38.0,Overweight
12.0,L,1,143.8,40.0,Overweight
9.0,P,0,128.9,32.0,Overweight
6.0,P,0,114.1,21.0,Normal
12.0,P,0,144.8,38.7,Overweight
6.0,L,1,116.6,19.6,Normal
9.0,P,0,123.8,26.5,Normal
8.0,P,0,123.7,22.0,Normal
9.0,P,0,129.4,31.0,Overweight
7.0,L,1,122.6,23.9,Normal
12.0,L,1,145.5,36.9,Normal
8.0,P,0,122.3,20.8,Underweight
7.0,L,1,118.6,25.0,Normal
12.0,L,1,145.4,35.6,Normal
9.0,P,0,125.4,32.4,Overweight
8.0,L,1,118.9,28.2,Overweight
8.0,P,0,126.9,26.8,Normal
7.0,L,1,115.9,21.5,Normal
9.0,L,1,130.3,28.3,Normal
8.0,P,0,121.1,28.0,Overweight
7.0,P,0,122.1,22.9,Normal
10.0,L,1,132.5,37.4,Overweight
11.0,L,1,141.1,32.3,Normal
9.0,L,1,126.9,25.4,Normal
12.0,L,1,149.6,38.1,Normal
8.0,P,0,122.9,23.2,Normal
7.0,L,1,123.0,21.8,Normal
8.0,L,1,127.8,25.8,Normal
9.0,L,1,132.9,32.0,Overweight
7.0,P,0,118.9,21.2,Normal
11.0,P,0,139.1,33.1,Normal
10.0,P,0,133.0,37.2,Overweight
7.0,P,0,119.8,23.5,Normal
8.0,L,1,122.7,27.5,Overweight
9.0,L,1,125.7,32.5,Overweight
7.0,P,0,117.9,19.1,Underweight
10.0,P,0,135.9,35.5,Overweight
10.0,P,0,134.2,33.2,Overweight
10.0,L,1,137.4,25.4,Underweight
9.0,P,0,126.1,23.7,Normal
9.0,P,0,129.8,22.0,Underweight
6.0,P,0,111.4,18.0,Normal
10.0,L,1,136.8,28.1,Normal
12.0,L,1,147.9,35.5,Normal
10.0,L,1,133.3,32.2,Overweight
9.0,L,1,124.0,27.4,Normal
12.0,P,0,145.8,39.0,Overweight
12.0,P,0,145.1,37.9,Normal
12.0,L,1,148.0,43.4,Overweight
12.0,L,1,144.8,37.4,Normal
7.0,L,1,117.4,23.1,Normal
12.0,L,1,146.5,35.7,Normal
12.0,L,1,149.8,40.8,Overweight
7.0,L,1,120.6,18.0,Underweight
8.0,P,0,123.7,25.8,Normal
7.0,L,1,119.0,19.3,Underweight
7.0,L,1,122.2,24.5,Normal
12.0,L,1,145.9,45.1,Overweight
7.0,P,0,116.4,23.5,Normal
10.0,L,1,129.9,30.5,Overweight
7.0,L,1,119.5,23.2,Normal
10.0,P,0,134.9,36.7,Overweight
10.0,L,1,132.4,27.2,Normal
7.0,P,0,118.8,22.0,Normal
9.0,L,1,128.3,29.8,Overweight
8.0,P,0,119.4,25.8,Overweight
7.0,L,1,120.6,24.4,Normal
7.0,L,1,120.2,21.6,Normal
11.0,P,0,138.1,40.2,Overweight
6.0,P,0,113.6,21.4,Normal
11.0,P,0,145.6,37.3,Normal
12.0,P,0,144.1,42.7,Overweight
12.0,P,0,151.4,38.6,Normal
10.0,L,1,128.5,25.9,Normal
7.0,L,1,115.4,24.9,Overweight
8.0,P,0,125.5,28.2,Normal
8.0,P,0,122.3,27.0,Overweight
8.0,L,1,119.9,21.6,Normal
12.0,P,0,142.3,37.7,Overweight
11.0,P,0,140.5,34.8,Normal
8.0,P,0,119.7,24.2,Normal
6.0,L,1,115.8,19.6,Normal
11.0,P,0,143.1,40.3,Overweight
9.0,P,0,129.6,28.2,Normal
9.0,L,1,131.5,24.1,Underweight
9.0,L,1,129.7,31.9,Overweight
9.0,L,1,126.9,27.3,Normal
10.0,P,0,132.0,29.2,Normal
8.0,P,0,120.0,26.0,Overweight
9.0,L,1,129.7,30.0,Normal
12.0,L,1,143.1,42.5,Overweight
10.0,L,1,134.8,29.6,Normal
12.0,L,1,145.4,38.8,Overweight
7.0,L,1,118.9,21.2,Normal
8.0,L,1,126.9,27.3,Normal
10.0,P,0,134.1,26.8,Normal
7.0,L,1,121.5,23.4,Normal
10.0,L,1,135.7,33.2,Overweight
10.0,P,0,136.8,28.2,Normal
10.0,L,1,134.7,29.4,Normal
11.0,L,1,147.0,32.6,Normal
9.0,L,1,129.2,29.3,Normal
10.0,L,1,136.9,32.3,Normal
8.0,L,1,119.1,22.7,Normal
9.0,L,1,129.8,31.0,Overweight
9.0,P,0,128.7,31.0,Overweight
9.0,L,1,130.6,31.1,Overweight
6.0,P,0,116.1,20.5,Normal
10.0,P,0,131.0,30.4,Normal
12.0,P,0,145.8,35.8,Normal
12.0,L,1,147.6,37.1,Normal
10.0,P,0,133.8,25.1,Normal
8.0,L,1,119.6,24.7,Normal
11.0,P,0,142.8,38.1,Overweight
9.0,P,0,125.3,26.3,Normal
11.0,L,1,144.5,31.7,Normal
10.0,P,0,137.6,31.0,Normal
11.0,L,1,135.0,42.1,Obesity
10.0,P,0,137.4,30.6,Normal
11.0,L,1,139.0,35.4,Overweight
9.0,L,1,128.9,27.4,Normal
11.0,P,0,139.2,34.9,Overweight
9.0,P,0,131.2,27.6,Normal
6.0,L,1,113.9,18.3,Normal
10.0,P,0,139.4,30.6,Normal
11.0,L,1,138.5,35.6,Overweight
8.0,L,1,128.0,20.7,Underweight
8.0,L,1,122.0,26.4,Normal
11.0,P,0,136.9,33.0,Normal
10.0,L,1,136.7,32.1,Normal
7.0,P,0,122.9,23.6,Normal
6.0,P,0,112.5,20.9,Normal
9.0,L,1,127.9,28.6,Normal
6.0,P,0,116.3,20.9,Normal
11.0,L,1,141.9,34.6,Normal
7.0,P,0,121.2,19.7,Underweight
7.0,P,0,116.6,23.9,Normal
8.0,P,0,121.1,21.8,Normal
8.0,L,1,123.8,26.0,Normal
7.0,P,0,122.3,18.0,Underweight
12.0,L,1,144.9,40.1,Overweight
11.0,L,1,141.8,34.5,Normal
10.0,L,1,130.7,30.1,Normal
11.0,P,0,143.5,37.9,Overweight
7.0,P,0,121.9,18.6,Underweight
8.0,L,1,121.0,27.7,Overweight
